Actual,Predicted,Residuals
1056.4760777691647,1042.0359450753706,14.440132693794112
1077.984891999139,1068.7838285686673,9.201063430471777
1000.7285953623805,1034.7002564954878,-33.97166113310732
1168.2217298542184,1150.8374309765013,17.38429887771713
1112.0577729951651,1117.320592576227,-5.262819581061876
942.9041314988073,948.5356233059631,-5.6314918071558395
977.83451759688,1058.4724270698277,-80.63790947294774
785.6342871432541,796.4330117801069,-10.79872463685274
1026.7998958723415,935.2964133645908,91.50348250775073
1032.5935647393824,1044.5053706413723,-11.911805901989965
1045.4010782465384,1002.1070093843833,43.294068862155086
1017.0366652593267,910.8706732223781,106.16599203694864
1125.3975639499606,1030.010903538859,95.3866604111015
1025.2228665044129,1028.8276628771955,-3.60479637278263
1029.3564807387293,984.2311823719064,45.1252983668229
977.356756496127,995.9180886749139,-18.56133217878687
1114.6260126065251,1114.5116531242268,0.11435948229836868
1020.5432280434113,945.5578173775799,74.98541066583141
1331.73991998717,1397.8030476582999,-66.0631276711299
1098.4405947643888,1125.661018123363,-27.22042335897413
1030.4987294845635,996.3304625495774,34.168266934986036
904.3887254037196,945.0394863450875,-40.650760941367935
982.931849660938,1013.0468316924686,-30.11498203153053
989.2862074714841,1044.40609253358,-55.11988506209593
1268.5661532045515,1345.9693887787575,-77.40323557420606
946.3557324405177,931.0063949404052,15.349337500112483
956.7461919381262,964.7081611451216,-7.961969206995377
1079.613655488479,975.0003629560649,104.6132925324141
1069.883933448533,1079.5648840131294,-9.680950564596287
791.3477701430231,869.7764011062428,-78.42863096321969
999.4752893280452,1031.7184075562736,-32.24311822822847
884.8143669209453,933.1629853683154,-48.348618447370086
1436.6652564464664,1424.6588434794223,12.00641296704407
1040.0715894515836,1030.9821424501818,9.089447001401822
1032.813765702213,1074.9888940942376,-42.17512839202459
1054.0734176442852,1085.397812823541,-31.324395179255816
856.4530195137929,886.8236298278013,-30.37061031400833
1070.4205976657788,1052.3941022185832,18.026495447195657
745.2896229580692,772.7350016235387,-27.445378665469434
1216.158707284362,1170.0075668368474,46.151140447514535
949.920102842197,927.7363920596312,22.183710782565868
1062.7458360523233,1078.8005019366765,-16.0546658843532
1111.966488313221,1046.8788698504975,65.08761846272341
975.7372067514864,1053.7653196721126,-78.0281129206262
832.2372119255209,794.7830369067856,37.45417501873533
1205.2143597855948,1200.0931095745327,5.1212502110620335
739.3958420985729,712.5460676564028,26.849774442170087
1035.3139789630998,1001.5566869776413,33.75729198545844
916.0362517447418,971.1750206711225,-55.13876892638075
1033.745972497173,1036.414248505601,-2.6682760084281654
959.1143129328797,1006.1942251357312,-47.079912202851574
1189.8063725308332,1171.57154346688,18.234829063953157
1132.9670356042955,1213.6023239801493,-80.63528837585386
1247.7551263908585,1223.9541261846048,23.801000206253775
1043.3246587261199,1047.0812374044503,-3.75657867833047
959.078296376374,972.2325920536896,-13.154295677315531
1064.7732631635822,1050.3243303585532,14.448932805029017
860.106150437868,963.649006508394,-103.542856070526
1246.807739554771,1255.0556700468774,-8.247930492106434
1111.6684791305454,1088.295140883188,23.373338247357424
1235.3627643816776,1209.59205861042,25.770705771257553
902.561297535325,939.6577932827511,-37.09649574742605
1127.6753829656373,1178.6421082725126,-50.96672530687533
1209.8007078624235,1157.6060415436273,52.19466631879618
1047.3693334582265,1057.4261269914196,-10.056793533193058
1015.695766183494,1006.5731276120058,9.12263857148821
910.2500839546339,962.8631811173075,-52.613097162673625
1272.5975357535312,1311.5965215836038,-38.99898583007257
893.1115583294004,809.1756036674751,83.93595466192528
1110.022339177172,1085.7610453670904,24.261293810081497
824.2685217613667,862.3558822510364,-38.08736048966966
1109.2864446777326,1075.9951080132873,33.291336664445225
902.1085837765384,935.4944325371619,-33.3858487606235
929.0441791710984,944.5185444283234,-15.474365257224918
967.6473062436273,1014.6049177379934,-46.95761149436612
1137.860900584923,1158.9484110328854,-21.08751044796236
1036.820476234521,1065.6229148566313,-28.80243862211023
1110.0528401950153,1146.778727625596,-36.72588743058077
1014.7977171058543,1046.1349369766165,-31.33721987076217
890.3336583873217,919.4425143559055,-29.108855968583725
1321.0599942481742,1306.9297515611463,14.13024268702793
955.3899333232346,983.3434848431122,-27.95355151987758
886.5481836346014,913.0196627194053,-26.471479084803946
1160.6287925308848,1092.2970771650917,68.33171536579312
1048.0058464359522,1040.6474198103317,7.3584266256204955
988.9173444443412,1044.2868503470006,-55.3695059026594
850.8085226655627,907.8543070646647,-57.04578439910199
887.4053082164868,903.2773460898422,-15.872037873355453
1128.628894237013,1162.1304616296793,-33.5015673926664
949.7867045004795,981.6330608573426,-31.84635635686311
700.96199560682,780.6664422546313,-79.70444664781132
1110.3760671908194,1149.4481475503458,-39.07208035952635
1121.0124002660787,1079.818118598417,41.1942816676617
1327.7870039007237,1360.4336051035,-32.64660120277631
1296.7743546237873,1302.2703028751866,-5.495948251399341
994.3766474860095,960.2224122463047,34.1542352397048
1487.258300103526,1362.3346993538676,124.92360074965836
889.3594026313965,920.7277794564704,-31.368376825073938
947.5323322775507,858.1365504803035,89.3957817972472
901.6489231849913,941.0885746017474,-39.43965141675608
1052.965936327141,942.6866961424222,110.27924018471879
901.4487171195544,952.2080832453197,-50.75936612576527
1046.7229417899077,1034.0671983497243,12.655743440183414
967.3193443043148,984.3938806205852,-17.074536316270382
910.5501199532912,913.367432598116,-2.817312644824824
903.2283149084315,901.5218604735583,1.7064544348731943
1152.699473131538,1096.3497030685928,56.349770062945254
948.7580409365252,942.5820551392757,6.175985797249496
1059.8045111624697,1036.0861807592287,23.718330403240998
1009.5576995622334,1049.5634967061917,-40.00579714395826
917.9170979123026,1007.7136375999877,-89.79653968768514
966.8326566811763,961.4820162228045,5.3506404583717995
873.9158133170181,912.8342953910907,-38.918482074072585
913.5524645466775,931.1446415694945,-17.592177022817054
1215.0016441794814,1225.468169780201,-10.466525600719478
987.6241840884963,972.1290222068596,15.495161881636704
750.3847974437614,813.6588395580296,-63.27404211426824
720.7801847632163,821.1798204936069,-100.39963573039063
982.2762251878515,1047.5390917781776,-65.2628665903261
1107.0090675193687,1045.2438888640372,61.76517865533151
923.9791598484971,941.3682902338467,-17.389130385349517
1141.020265459568,1146.7172622209387,-5.696996761370656
993.4698997311001,979.2418040780797,14.228095653020432
1047.009851417125,1028.3461610677232,18.663690349401804
949.4916274433377,954.1663610924624,-4.674733649124619
1240.0163271358342,1259.513325554012,-19.496998418177782
1066.3158668750307,948.7817286269502,117.53413824808047
1064.2034555603623,1034.646458946513,29.55699661384938
891.6425221022562,961.7640995294754,-70.12157742721922
891.0701385215178,892.5840815815952,-1.5139430600773949
832.8776875163776,864.4003539024671,-31.522666386089554
988.589846410244,1059.0115531630786,-70.42170675283455
993.3001937477258,937.6653440741698,55.634849673556005
823.2179997743297,890.6820853225408,-67.46408554821119
1093.761125628746,1095.024429376597,-1.2633037478510687
869.7538450914285,876.023786572719,-6.269941481290516
483.7151824354013,602.0989594480291,-118.38377701262777
1040.0165731034724,999.0088119647015,41.00776113877089
1088.5938832653394,1014.5499962082151,74.04388705712427
1002.6776046278275,1005.2857144230833,-2.608109795255814
1115.8890839657997,1132.9093327642101,-17.02024879841042
847.2875388362517,869.3608636480828,-22.073324811831185
1380.609608549851,1355.8721076703935,24.737500879457457
1249.604352849106,1171.8385803722401,77.76577247686578
871.0670526701076,874.0271805042229,-2.9601278341152693
860.1061901305736,901.1765181249469,-41.070327994373315
941.7820528355334,962.006581789345,-20.224528953811614
872.3077721139437,951.0814634950501,-78.77369138110646
964.1950547422726,927.1813237604865,37.013730981786125
1029.0964888132619,981.8550121905744,47.241476622687514
717.3529109237437,790.7184790672081,-73.36556814346443
1135.6287318304478,1079.5878380447498,56.04089378569802
1078.6772457926322,1145.4784650563379,-66.80121926370566
1308.746528963872,1318.236193554678,-9.489664590806115
1233.950848102973,1271.4112549580914,-37.460406855118435
933.8849462878146,951.8945126930665,-18.009566405251917
918.2478676990123,988.3607531718884,-70.11288547287609
1083.270673782276,1018.4615551452578,64.80911863701817
929.9597705332346,949.2757635423602,-19.315993009125577
1111.8468144913923,1093.572836623613,18.273977867779195
947.8160536432407,973.2022840396905,-25.386230396449832
1181.433663477125,1201.6302289088321,-20.196565431707086
976.2415448375989,922.3984621780011,53.843082659597826
1016.3040391730165,987.6637227241862,28.640316448830276
1118.3747266701055,1096.1436539658964,22.231072704209055
1036.3113756871905,979.550267115752,56.76110857143851
982.1916442265224,983.3146237168511,-1.122979490328703
862.2468523049197,929.9862480873131,-67.73939578239344
1277.815318752629,1321.0665594519287,-43.251240699299615
1293.492038418983,1262.1432719143638,31.348766504619107
1328.7978599055284,1407.1802965126462,-78.38243660711782
703.7271124652549,720.9489182142847,-17.22180574902984
928.9713764472126,1002.472852235927,-73.5014757887144
940.8438923346373,955.7743895448507,-14.930497210213389
923.8277723901984,904.7581353948915,19.06963699530695
1361.1743039313383,1360.1088357501958,1.065468181142478
1039.149761860163,973.458429828276,65.69133203188687
889.0456590073229,796.0868569282064,92.95880207911648
1010.3029269488782,1030.1287974165405,-19.8258704676623
992.3538700666921,1008.1783190410283,-15.824448974336178
886.2683821171454,1014.4910090729535,-128.2226269558081
930.923875784857,927.9685734961889,2.955302288668122
1074.1634783091365,1131.5801569944524,-57.4166786853159
1035.191679537229,1016.6830728940192,18.50860664320976
1005.7731800673533,1034.2031447996824,-28.42996473232904
1139.9000247402255,1093.8451748295693,46.05484991065623
1113.7980174398558,1082.084249303264,31.713768136591852
839.9816145785646,881.8083724963263,-41.82675791776171
780.7044051210687,848.8385404979475,-68.13413537687882
1054.2874243510068,1035.29005805801,18.997366292996958
1075.1597171366307,1097.7560403946097,-22.596323257979066
1225.6730364468365,1248.2537214141628,-22.580684967326306
949.5553764749284,975.4038381080549,-25.848461633126476
1214.3254896205942,1239.2765676993167,-24.951078078722503
799.6294074494016,899.4046251428204,-99.77521769341877
967.5433891145951,983.6615258696722,-16.118136755077103
1338.311136100189,1277.9401563066103,60.37097979357873
972.6867529919398,1020.2144630949468,-47.52771010300705
1273.3187477020178,1245.8073865501692,27.511361151848632
914.467029146816,1054.9804925970118,-140.5134634501958
1161.1363130589962,1109.6158235646792,51.52048949431696
963.5719899014073,1057.1166429815041,-93.54465308009685
1013.2419191668608,1043.4358234995739,-30.193904332713032
1090.6566790180482,1133.428908134136,-42.77222911608783
669.5090224658765,737.0161260258371,-67.50710355996068
960.7844037184364,985.2575030716296,-24.47309935319322
957.9116041607592,988.812786379963,-30.901182219203747
1016.6202383349545,1074.120287404111,-57.50004906915649
910.55272841732,851.5456714446698,59.007056972650275
1106.4516559640833,1086.1976773642627,20.253978599820584
1126.74969917872,1158.2990288931558,-31.54932971443577
1269.2983508388666,1293.4098602727895,-24.111509433922947
1058.3936720609834,1087.5424991577538,-29.148827096770447
1055.3695530032635,1078.451979843474,-23.082426840210474
1045.1629188254722,1045.0215207841497,0.14139804132241807
784.3389196213813,827.3408707174596,-43.0019510960783
930.1373627139321,947.4824049484125,-17.34504223448039
1155.2810621418494,1075.9156426221361,79.36541951971321
933.5889512029883,956.3549911045275,-22.766039901539216
1163.722769411333,1154.0219832689863,9.700786142346715
989.657696969181,1011.471429774343,-21.81373280516209
1026.3038431207392,1002.8813564502572,23.422486670482044
814.9053979369614,860.78041807445,-45.875020137488605
1190.3322771316057,1166.0401906349564,24.29208649664929
1029.3375049095905,1112.0630228493644,-82.72551793977391
1070.05439287646,1094.9733125218443,-24.91891964538422
999.8003316416427,996.87966874335,2.9206628982927896
1091.6336086012943,1074.9682290072267,16.665379594067645
948.692659724322,962.9861051495232,-14.293445425201185
954.2989382418942,915.2069136720338,39.09202456986043
1187.8689786712375,1099.6409793915684,88.22799927966912
1006.459366017507,1031.0719047509185,-24.612538733411498
1009.0755899752871,1076.8345986339648,-67.75900865867766
936.3683232219745,960.9151508288725,-24.546827606897978
973.0255557930159,903.4472680264482,69.57828776656766
969.6256863372098,1016.0568766994777,-46.4311903622679
1077.9163954199241,1111.8307205228305,-33.91432510290633
1204.3920250398858,1241.5260358128369,-37.134010772951115
1272.204740766231,1212.8742156705628,59.330525095668236
1270.5753184925043,1227.4785794024517,43.09673909005255
1018.8187787029216,961.6041843064111,57.214594396510506
869.1803725497373,865.5744506947066,3.605921855030715
920.1097730909198,886.6327432785655,33.47702981235432
1248.75735160313,1269.238151208687,-20.480799605556967
1100.6486361034135,1125.9673604598468,-25.318724356433222
819.2183731129745,813.0484000355415,6.169973077433042
1284.9131437367032,1331.0453804463395,-46.132236709636345
967.6767617445778,1082.1537317140944,-114.47696996951663
996.7637168515033,965.8937076634915,30.870009188011863
1090.9383065554287,1103.9305423899305,-12.992235834501798
926.5000630911576,1012.8913120415399,-86.3912489503823
1182.3201660551636,1127.3663304554414,54.9538355997222
875.732212462169,930.7189975873257,-54.98678512515676
1090.6327182242094,1102.322070669649,-11.689352445439681
1015.7192820722132,1110.7279152632202,-95.008633191007
915.4307814041276,880.8759408172714,34.554840586856244
1126.9230263570266,1015.6781945696308,111.24483178739581
1273.6579344806942,1299.208735808993,-25.550801328298803
1045.5311423915052,1068.3401649909447,-22.80902259943946
871.350753546053,911.7320805001118,-40.38132695405875
1135.2494726297987,1105.8349181704048,29.414554459393912
1167.2389558818136,1078.689464810963,88.54949107085054
864.3279413599288,892.8159889428746,-28.488047582945796
807.9654209245263,837.5069372995916,-29.541516375065385
907.709932517712,967.5398437117332,-59.82991119402118
870.3041625804738,905.7191637224174,-35.41500114194366
1135.903070870725,1140.1444630715594,-4.241392200834298
1071.6367710880247,1071.6928457052213,-0.05607461719660023
1304.5030615079856,1237.6081144584882,66.89494704949743
1070.6374608790377,1007.2948098385673,63.3426510404704
945.4110723140199,903.5211645029425,41.889907811077364
1054.8973521677287,1035.308756253199,19.588595914529833
1072.5469991361467,1048.0831737378028,24.463825398343943
1186.3032981318865,1127.9699716213809,58.333326510505685
807.1912454161741,926.5152214317877,-119.32397601561365
790.9819370241714,877.731939010876,-86.75000198670455
903.5152110579206,932.1714247505276,-28.656213692607025
946.0682074149079,961.0352959012174,-14.967088486309535
918.9691574357065,904.1394495110655,14.829707924640957
1005.622936611233,955.8730808752911,49.74985573594188
929.0873090867784,851.8108099126277,77.27649917415067
1125.9556494401768,1061.763081912908,64.1925675272687
989.0513577878442,1029.3795118370751,-40.32815404923099
1204.2942443164607,1132.0717191540807,72.22252516237995
1418.4919304644422,1452.6534789580444,-34.16154849360214
1089.5044410313812,1074.67829951981,14.826141511571223
965.1448816458956,961.8905504331487,3.25433121274682
969.8189345314727,969.097245868556,0.7216886629166765
1405.1866192041814,1234.8769315726415,170.30968763153987
866.7095263447954,916.4800037532865,-49.77047740849105
1392.6555724029038,1385.2387222284262,7.416850174477531
1189.4019885056596,1168.3979618768578,21.00402662880174
937.6167307256634,910.8317116187069,26.785019106956497
979.3914092809016,944.1960167219779,35.195392558923686
1008.8962767440528,993.151842649667,15.744434094385838
960.0095447341955,964.2393919606492,-4.229847226453671
1023.483550931131,965.9256092918703,57.557941639260775
1128.5752151770284,1073.8967333349617,54.67848184206673
919.0933356266507,924.4210853692608,-5.327749742610081
1003.4041880763185,972.5600569287797,30.84413114753886
924.9219431956536,964.779194902387,-39.85725170673334
962.8644924439104,1011.9733391574109,-49.1088467135005
1164.2599564388604,1139.4964382275205,24.763518211339942
773.1478781064102,747.2249286853495,25.922949421060707
935.5885699993908,938.8105634629862,-3.2219934635954814
1144.880121914538,1176.0204849630713,-31.140363048533345
1050.7054156699185,1010.4494012388149,40.25601443110361
832.9662245207057,807.8982859642144,25.0679385564913
1013.6783933238318,1052.646144834526,-38.96775151069426
1188.721351505185,1037.4368292193083,151.28452228587685
977.1971960175556,954.626151702237,22.571044315318545
1001.6765733145302,1107.2241033509983,-105.54753003646817
928.676258506511,921.4363653959127,7.239893110598246
1081.7676189186973,1036.906308136996,44.86131078170138
1079.4689971503863,1134.3365424418214,-54.867545291435135
815.7525879591486,860.0419481625114,-44.289360203362776
1117.0324432959244,1112.7997102441066,4.232733051817831
1318.8807400010749,1373.6338838242182,-54.75314382314332
1152.1585952815403,1115.460643398647,36.69795188289322
1189.2513723984823,1160.6639459685323,28.58742642995003
1196.925389306113,1147.099881680176,49.82550762593701
1152.6757919188128,1160.5470208378808,-7.871228919068017
1082.765584800573,1111.1632029746613,-28.397618174088393
887.024680556249,905.1036780150303,-18.07899745878126
1097.9540564092629,962.9662040856532,134.98785232360967
949.5030460972579,970.7828037369181,-21.27975763966026
961.9927189970402,942.8397724732614,19.152946523778837
976.0301758569167,925.2027105820049,50.82746527491179
1001.6612590680468,1020.1693829992282,-18.508123931181444
961.5723593525453,974.6904682846701,-13.11810893212487
921.9829309390299,935.0715818455911,-13.08865090656127
972.1733237271118,966.9090550812841,5.264268645827656
1019.1800106993843,1048.727018128794,-29.547007429409746
1145.9714707500175,1138.02598353426,7.9454872157575664
1096.824412977624,1075.1917722992127,21.632640678411235
1150.1516843494705,1070.7492055854568,79.40247876401372
1016.8562220247434,1039.5914178117596,-22.73519578701621
1020.5047308062016,1086.0270635899708,-65.52233278376923
1058.5738669411355,1044.1676009265116,14.406266014623952
942.8923463348975,1010.0548074993789,-67.16246116448133
902.3726942101085,914.1412139188238,-11.768519708715303
969.4365712418885,892.4734494692071,76.96312177268135
789.4936829831519,790.4651016706608,-0.9714186875089581
1103.9967097895103,1070.1656730452064,33.8310367443039
1112.6987834337197,1068.4587826472964,44.24000078642325
1506.3683625492536,1431.0103158614531,75.35804668780042
1095.349582554918,1081.2591250802357,14.090457474682353
1005.9030588707191,984.9916430422743,20.911415828444774
987.7570252749159,1010.9211635326352,-23.164138257719287
835.4796530879155,898.4663219912504,-62.98666890333493
636.2170486875324,697.5630265015292,-61.3459778139968
1109.589887207376,1114.9799880535206,-5.390100846144605
1363.1289765148379,1301.8618373100717,61.26713920476618
1280.9246994080477,1281.7225411733762,-0.797841765328485
1158.5757431194656,1168.1349470011687,-9.55920388170307
894.9534369014789,874.4577335560452,20.49570334543364
1064.7034393675576,1039.0151782925313,25.688261075026276
943.999936377688,876.7205497551782,67.27938662250972
1212.2078484429364,1145.9278195176034,66.280028925333
879.4425159046868,944.6967159638756,-65.25420005918875
902.8290168512642,817.585354346866,85.24366250439823
915.4011505469912,946.7776784634663,-31.376527916475084
907.6701518031912,967.7758371743549,-60.10568537116376
1009.5724269472714,1002.6645381128347,6.907888834436676
1443.3271142316235,1470.5081718341314,-27.181057602507963
1059.385237129574,1204.3665375349146,-144.98130040534056
1050.339806854439,1030.635184872541,19.70462198189807
815.6234331445994,873.8095503639571,-58.1861172193577
1473.557859597934,1384.6077938151534,88.95006578278071
1177.3192285745254,1185.4266405703868,-8.107411995861412
1077.3066981373736,1090.6633007361538,-13.356602598780228
993.6720621756807,1039.55753132965,-45.88546915396921
1047.567401603245,1046.5913968467978,0.9760047564470824
1089.5863590742674,1077.095643675478,12.490715398789462
814.9620502977177,839.2197131135274,-24.25766281580968
1326.3405990120286,1258.845678450278,67.49492056175063
929.6332143996833,956.3633057246385,-26.730091324955197
1089.8146064232599,1116.576572140723,-26.761965717463227
1143.6904643382363,1130.7870203510809,12.90344398715547
1069.7563045030909,1052.4324985461133,17.323805956977594
806.8072866814812,853.7333803147279,-46.92609363324675
1000.019039948158,972.056488470972,27.962551477186025
806.7470968335844,748.2478921975041,58.49920463608021
927.3869489919193,964.5436349863803,-37.156685994460986
934.4018099213017,908.8118331419262,25.589976779375547
889.860186309024,884.3696600792529,5.490526229771149
838.2199950038271,831.6243231086188,6.595671895208284
997.3613728707516,1032.5926627225424,-35.23128985179085
887.1158548986159,847.8335018471647,39.282353051451196
911.9252131487465,985.8546793802034,-73.9294662314569
789.5194204079386,841.7457911201852,-52.22637071224665
846.9275524076941,862.2969524494968,-15.369400041802692
1126.7116947770946,1125.8025669554759,0.9091278216187675
937.6093009466649,956.421375767276,-18.812074820611087
1209.019930649116,1158.9241942332599,50.09573641585621
1040.8852160503689,1039.8465036889838,1.0387123613850235
838.2015137105564,905.0442136320527,-66.84269992149632
872.6161826125491,951.7312285193224,-79.11504590677328
942.0840753059349,906.7900453070795,35.29402999885542
1054.1248919961965,1131.6396039269537,-77.51471193075713
923.7127824592113,972.0983350584492,-48.385552599237826
966.3099669549179,1019.0331008078895,-52.723133852971614
1172.047943882194,1200.2893568367886,-28.24141295459458
919.2956801534366,900.4296102644271,18.86606988900951
1127.5327354348801,1124.8324151886093,2.7003202462708487
992.6921614808335,1025.211451023708,-32.51928954287439
1196.019419734958,1110.909037290492,85.11038244446604
888.1799157566173,892.8740848154339,-4.694169058816556
938.2366460696153,832.346958880538,105.88968718907734
1040.613884948477,1005.7964363724176,34.81744857605952
967.9943392347186,1029.7531777237496,-61.75883848903095
1073.6102837258668,998.5715189716848,75.03876475418201
938.9121068089499,968.5539348557294,-29.641828046779437
1148.5519217275248,1177.1203558962493,-28.56843416872448
1074.8507984984922,1207.425310454336,-132.57451195584395
1091.099418138531,1126.8256129400638,-35.726194801532756
1028.6246640974773,1014.45943223513,14.165231862347355
1104.3408499610605,1183.540442752897,-79.1995927918365
991.934612840672,1040.6182485069978,-48.68363566632581
1104.9264830941513,1155.4640119630894,-50.537528868938125
1259.9032018715804,1185.261611015244,74.6415908563365
963.1476620064785,1056.4711415233062,-93.32347951682766
878.1603094301186,932.777665149526,-54.61735571940744
1043.8865051802586,966.5946955276735,77.29180965258513
916.3326182444549,882.6559260868404,33.676692157614525
1364.4467276333971,1379.2840104892018,-14.837282855804688
1122.492612889298,983.8886426209793,138.60397026831868
1137.6694711716195,1167.734551127822,-30.065079956202453
961.5316114478538,949.3133008298151,12.218310618038686
834.1937176009463,795.4547370906845,38.738980510261854
1021.5602199753747,1071.3150855070442,-49.75486553166945
818.3696552991937,891.0022626668983,-72.63260736770462
1135.7202768784744,1055.678096089477,80.04218078899726
1043.157455143967,1004.8430651824465,38.31438996152042
761.6964986258257,771.9537145272328,-10.257215901407108
771.5159021749213,824.1301771999964,-52.61427502507513
1228.1990756544594,1174.1342414725577,54.06483418190169
1054.4540648234213,991.3792050611298,63.07485976229145
1094.1807092516417,1052.12532581972,42.055383431921655
1313.634578100181,1282.0094763722902,31.62510172789075
891.244374329063,947.2710894559912,-56.02671512692814
926.2584528777231,1028.7070934967635,-102.44864061904036
955.6232230443502,860.4775464820862,95.14567656226404
960.9695221485885,833.8954162948081,127.07410585378034
947.8648099084903,1001.6453076524425,-53.780497743952196
