StandardScaler,MinMaxScaler,RobustScaler,PowerTransformer,QuantileTransformer
-1.7811303698653629,0.1482889733840304,-1.245614035087719,-1.8650304867537408,-1.873053040341307
-1.8303944190114658,0.14068441064638784,-1.2807017543859647,-1.9229075031796836,-1.9264031529639818
-0.7958493869433054,0.30038022813688214,-0.5438596491228068,-0.778519501609505,-0.758004233319085
-0.6480572395049969,0.3231939163498099,-0.4385964912280701,-0.6243789590605046,-0.6044484299541528
-0.5002650920666885,0.3460076045627376,-0.3333333333333333,-0.47201147002494553,-0.4542489571584842
0.3618557679901119,0.4790874524714829,0.2807017543859648,0.38707816199842654,0.35883340680587744
0.9776563823163978,0.5741444866920152,0.7192982456140349,0.9755652840314659,0.9734487290930867
-1.2145938046851799,0.23574144486692014,-0.8421052631578946,-1.2262212213762465,-1.2502418557878947
-0.6234252149319456,0.32699619771863114,-0.42105263157894735,-0.5988648080914364,-0.5760748876486937
-1.0175376081007685,0.2661596958174905,-0.7017543859649121,-1.0133725683415857,-1.0124743363652702
-1.5840741732809516,0.17870722433460076,-1.1052631578947365,-1.637640544562491,-1.669112456535541
-1.1899617801121285,0.23954372623574144,-0.8245614035087718,-1.1993871682014787,-1.2153720472997755
-0.6234252149319456,0.32699619771863114,-0.42105263157894735,-0.5988648080914364,-0.5760748876486937
-2.520091107056906,0.034220532319391636,-1.771929824561403,-2.7967243280916407,-2.741025851704852
0.8544962594511406,0.5551330798479087,0.6315789473684209,0.8592923363930388,0.839121020439341
-0.47563306749363704,0.3498098859315589,-0.31578947368421056,-0.4467803192423595,-0.43072729929545744
-0.9682735589546656,0.2737642585551331,-0.6666666666666665,-0.9607823992839595,-0.9515182841460368
1.1500805543277581,0.6007604562737643,0.8421052631578947,1.1372452061322342,1.1257762007300158
-2.1506107384611344,0.09125475285171102,-1.508771929824561,-2.311349827781388,-2.2899878321264264
-0.9682735589546656,0.2737642585551331,-0.6666666666666665,-0.9607823992839595,-0.9515182841460368
0.6081760137206262,0.5171102661596958,0.45614035087719285,0.624666618392959,0.6074632209441388
-0.32784092005532806,0.3726235741444867,-0.21052631578947353,-0.29632566582383124,-0.28091084964604396
-1.3623859521234887,0.21292775665399238,-0.9473684210526314,-1.388701252545115,-1.4215561053091323
0.6081760137206262,0.5171102661596958,0.45614035087719285,0.624666618392959,0.6074632209441388
-1.2638578538312828,0.22813688212927757,-0.8771929824561402,-1.2800954015502448,-1.3100166880582473
0.21406362055180336,0.45627376425855515,0.17543859649122803,0.24299660950572535,0.22520240083814885
-1.7811303698653629,0.1482889733840304,-1.245614035087719,-1.8650304867537408,-1.873053040341307
1.2732406771930154,0.6197718631178707,0.9298245614035088,1.2519750325884915,1.280981397513278
-0.6480572395049969,0.3231939163498099,-0.4385964912280701,-0.6243789590605046,-0.6044484299541528
0.9037603085972438,0.5627376425855514,0.6666666666666666,0.9058821892458219,0.8864494629456835
-0.03225662517871101,0.4182509505703422,0.0,0.00010868051867927605,0.005018295886876199
1.5195609229235296,0.6577946768060836,1.1052631578947367,1.4796383635219568,1.525529316273139
0.879128284024192,0.55893536121673,0.6491228070175437,0.8826008430283472,0.8643650473631331
0.11553552225959753,0.44106463878326996,0.10526315789473677,0.1462670428961147,0.1435119352072524
0.9283923331702951,0.5665399239543726,0.6842105263157894,0.9291365782984808,0.9108728690353499
-0.03225662517871101,0.4182509505703422,0.0,0.00010868051867927605,0.005018295886876199
-0.05688864975176235,0.4144486692015209,-0.01754385964912274,-0.02437960110685999,-0.01881964145130391
-0.7958493869433054,0.30038022813688214,-0.5438596491228068,-0.778519501609505,-0.758004233319085
0.41111981713621504,0.4866920152091255,0.31578947368421056,0.43484476052477267,0.40607882375069193
-0.13078472347091685,0.403041825095057,-0.07017543859649128,-0.09807215632482384,-0.07912030015842841
-0.007624600605659656,0.4220532319391635,0.01754385964912274,0.024559635156113754,0.033879835403491765
-0.7712173623702542,0.3041825095057034,-0.5263157894736841,-0.7527004899753238,-0.7298768476296303
1.8151452178001468,0.7034220532319392,1.3157894736842102,1.7498541954193398,1.7679032638815986
0.041639448540443484,0.4296577946768061,0.052631578947368536,0.07335101570085634,0.07912030015842814
-0.2046807971900709,0.3916349809885932,-0.1228070175438595,-0.17211444715585145,-0.156199366742127
-2.7171473036413176,0.0038022813688212928,-1.9122807017543857,-3.083914243766708,-3.526133692219605
0.7559681611589348,0.5399239543726235,0.5614035087719296,0.7657825397626178,0.7347981032164006
1.618089021215735,0.6730038022813688,1.1754385964912277,1.5700607824815562,1.6159454578478447
1.1993446034738608,0.6083650190114068,0.8771929824561402,1.1832111303389916,1.1794017509674812
0.46038386628231776,0.49429657794676807,0.35087719298245607,0.4824848016772179,0.45424895715848385
0.06627147311349484,0.43346007604562736,0.07017543859649128,0.09769215159136789,0.09801306125907777
-0.3771049692014312,0.36501901140684406,-0.2456140350877193,-0.34630298239834595,-0.3321980187039972
-0.45100104292058524,0.35361216730038025,-0.29824561403508754,-0.42159440885986227,-0.40880511937045716
-0.2785768709092254,0.38022813688212925,-0.17543859649122803,-0.2465174875416523,-0.22777672762222823
0.6574400628667294,0.5247148288973384,0.4912280701754386,0.6718211509445057,0.6533766109715351
0.5096479154284205,0.5019011406844106,0.38596491228070157,0.5300004217191885,0.5034973903918751
-0.35247294462837986,0.3688212927756654,-0.22807017543859656,-0.3212929490403848,-0.3097425315385302
-0.2785768709092254,0.38022813688212925,-0.17543859649122803,-0.2465174875416523,-0.22777672762222823
0.21406362055180336,0.45627376425855515,0.17543859649122803,0.24299660950572535,0.22520240083814885
1.3717687754852208,0.6349809885931559,0.9999999999999997,1.3433219771698226,1.3978365289711037
-0.5002650920666885,0.3460076045627376,-0.3333333333333333,-0.47201147002494553,-0.4542489571584842
0.7313361365858835,0.5361216730038022,0.5438596491228068,0.74233508055109,0.7152177956750158
0.7313361365858835,0.5361216730038022,0.5438596491228068,0.74233508055109,0.7152177956750158
-0.9436415343816142,0.27756653992395436,-0.6491228070175438,-0.9345755965940199,-0.9223302184168565
-0.5987931903588942,0.3307984790874524,-0.4035087719298246,-0.5733992615761481,-0.5481577591460677
0.7313361365858835,0.5361216730038022,0.5438596491228068,0.74233508055109,0.7152177956750158
0.6081760137206262,0.5171102661596958,0.45614035087719285,0.624666618392959,0.6074632209441388
0.16479957140570067,0.44866920152091255,0.14035087719298256,0.1947009949419547,0.18292756400592136
1.3717687754852208,0.6349809885931559,0.9999999999999997,1.3433219771698226,1.3978365289711037
0.189431595978752,0.4524714828897338,0.15789473684210528,0.2188659352575816,0.20337896614335013
-0.18004877261701954,0.39543726235741444,-0.10526315789473677,-0.14739415716072335,-0.13464457985184175
-0.007624600605659656,0.4220532319391635,0.01754385964912274,0.024559635156113754,0.033879835403491765
-1.6579702470001059,0.1673003802281369,-1.157894736842105,-1.7221801800223266,-1.7274655664796177
-1.436282025842643,0.2015209125475285,-0.9999999999999999,-1.470946397539104,-1.5135889315270525
-0.8943774852355113,0.28517110266159695,-0.6140350877192982,-0.8823343843287117,-0.8716792497377877
0.7806001857319866,0.5437262357414449,0.5789473684210527,0.78920177840693,0.7630300992592182
-0.9682735589546656,0.2737642585551331,-0.6666666666666665,-0.9607823992839595,-0.9515182841460368
-0.820481411516357,0.2965779467680608,-0.5614035087719298,-0.8043916723762794,-0.7833298589586443
1.618089021215735,0.6730038022813688,1.1754385964912277,1.5700607824815562,1.6159454578478447
1.026920431462501,0.5817490494296578,0.7543859649122807,1.0218885314578985,1.0251226800097548
0.5589119645745235,0.5095057034220533,0.42105263157894735,0.5773936913082083,0.5613270940379924
0.5589119645745235,0.5095057034220533,0.42105263157894735,0.5773936913082083,0.5613270940379924
0.5096479154284205,0.5019011406844106,0.38596491228070157,0.5300004217191885,0.5034973903918751
0.5342799400014723,0.5057034220532319,0.4035087719298246,0.5537122233865724,0.536531036867804
-1.2392258292582314,0.23193916349809884,-0.8596491228070174,-1.2531235858944807,-1.2781367835433017
0.5835439891475749,0.5133079847908745,0.4385964912280701,0.6010450745406252,0.5834958357204678
0.3618557679901119,0.4790874524714829,0.2807017543859648,0.38707816199842654,0.35883340680587744
-1.2145938046851799,0.23574144486692014,-0.8421052631578946,-1.2262212213762465,-1.2502418557878947
0.5589119645745235,0.5095057034220533,0.42105263157894735,0.5773936913082083,0.5613270940379924
-1.0175376081007685,0.2661596958174905,-0.7017543859649121,-1.0133725683415857,-1.0124743363652702
-0.5741611657858424,0.3346007604562738,-0.38596491228070157,-0.5479817272532039,-0.526416867571128
0.6328080382936776,0.5209125475285171,0.4736842105263156,0.6482585645085955,0.63178476896318
0.09090349768654618,0.43726235741444863,0.08771929824561402,0.12199738079176535,0.11946760342846592
0.189431595978752,0.4524714828897338,0.15789473684210528,0.2188659352575816,0.20337896614335013
1.322504726339118,0.6273764258555133,0.9649122807017542,1.2976962806543435,1.3340661379646257
-0.7958493869433054,0.30038022813688214,-0.5438596491228068,-0.778519501609505,-0.758004233319085
1.4210328246313235,0.6425855513307984,1.0350877192982453,1.3888533981839617,1.4461035929181751
1.2239766280469127,0.6121673003802282,0.8947368421052633,1.2061569246826764,1.2049354338870706
0.6820720874397808,0.5285171102661597,0.5087719298245613,0.6953546122483288,0.6737024554133373
-0.47563306749363704,0.3498098859315589,-0.31578947368421056,-0.4467803192423595,-0.43072729929545744
-0.2785768709092254,0.38022813688212925,-0.17543859649122803,-0.2465174875416523,-0.22777672762222823
0.189431595978752,0.4524714828897338,0.15789473684210528,0.2188659352575816,0.20337896614335013
1.100816505181655,0.5931558935361216,0.8070175438596489,1.0911790022757186,1.0864560455350232
-0.9929055835277172,0.26996197718631176,-0.6842105263157894,-0.9870477710514457,-0.9795114633875127
-1.0914336818199228,0.25475285171102663,-0.7543859649122805,-1.0927124345031023,-1.1117020775386441
1.5195609229235296,0.6577946768060836,1.1052631578947367,1.4796383635219568,1.525529316273139
-0.9190095098085627,0.2813688212927757,-0.6315789473684209,-0.9084265290393653,-0.8957798188835894
0.017007423967391695,0.42585551330798477,0.03508771929824548,0.04897362749424283,0.058998939306142646
-0.42636901834753393,0.3574144486692015,-0.2807017543859648,-0.3964532196944769,-0.384374765774373
1.1254485297547063,0.596958174904943,0.8245614035087716,1.114224727720478,1.1047469132423215
-0.32784092005532806,0.3726235741444867,-0.21052631578947353,-0.29632566582383124,-0.28091084964604396
-0.25394484633617403,0.3840304182509505,-0.15789473684210528,-0.22167568447813726,-0.19825846997989816
-0.007624600605659656,0.4220532319391635,0.01754385964912274,0.024559635156113754,0.033879835403491765
1.2732406771930154,0.6197718631178707,0.9298245614035088,1.2519750325884915,1.280981397513278
0.7559681611589348,0.5399239543726235,0.5614035087719296,0.7657825397626178,0.7347981032164006
0.4850158908553691,0.49809885931558934,0.3684210526315788,0.5062580334180687,0.4808394206668124
1.100816505181655,0.5931558935361216,0.8070175438596489,1.0911790022757186,1.0864560455350232
0.6574400628667294,0.5247148288973384,0.4912280701754386,0.6718211509445057,0.6533766109715351
-0.5248971166397397,0.34220532319391633,-0.35087719298245607,-0.4972883916231148,-0.48365796677876627
-0.007624600605659656,0.4220532319391635,0.01754385964912274,0.024559635156113754,0.033879835403491765
-1.436282025842643,0.2015209125475285,-0.9999999999999999,-1.470946397539104,-1.5135889315270525
0.6574400628667294,0.5247148288973384,0.4912280701754386,0.6718211509445057,0.6533766109715351
-1.2884898784043342,0.22433460076045628,-0.8947368421052629,-1.3071378437337169,-1.3310177115031385
0.28795969427095786,0.467680608365019,0.22807017543859656,0.3151861262358781,0.2848281875311331
-0.15541674804396818,0.3992395437262357,-0.08771929824561402,-0.12271352945287817,-0.10936510116177123
1.026920431462501,0.5817490494296578,0.7543859649122807,1.0218885314578985,1.0251226800097548
2.4309458321264326,0.7984790874524714,1.7543859649122804,2.303314962783129,2.2899878321264273
1.0515524560355523,0.5855513307984791,0.7719298245614035,1.0450110877747936,1.048747612726431
-0.8943774852355113,0.28517110266159695,-0.6140350877192982,-0.8823343843287117,-0.8716792497377877
0.9037603085972438,0.5627376425855514,0.6666666666666666,0.9058821892458219,0.8864494629456835
-0.5002650920666885,0.3460076045627376,-0.3333333333333333,-0.47201147002494553,-0.4542489571584842
0.8544962594511406,0.5551330798479087,0.6315789473684209,0.8592923363930388,0.839121020439341
-0.2046807971900709,0.3916349809885932,-0.1228070175438595,-0.17211444715585145,-0.156199366742127
-1.1160657063929744,0.2509505703422053,-0.7719298245614035,-1.1192839807882908,-1.1448959732150612
-0.5248971166397397,0.34220532319391633,-0.35087719298245607,-0.4972883916231148,-0.48365796677876627
1.0515524560355523,0.5855513307984791,0.7719298245614035,1.0450110877747936,1.048747612726431
0.017007423967391695,0.42585551330798477,0.03508771929824548,0.04897362749424283,0.058998939306142646
-1.0668016572468715,0.2585551330798479,-0.7368421052631577,-1.066203983210737,-1.0796899285577486
0.5342799400014723,0.5057034220532319,0.4035087719298246,0.5537122233865724,0.536531036867804
-1.0175376081007685,0.2661596958174905,-0.7017543859649121,-1.0133725683415857,-1.0124743363652702
0.8298642348780892,0.5513307984790874,0.6140350877192982,0.8359564632408404,0.8144007390200398
-1.1899617801121285,0.23954372623574144,-0.8245614035087718,-1.1993871682014787,-1.2153720472997755
0.38648779256316323,0.48288973384030415,0.29824561403508754,0.4109774170953484,0.38437476577437274
-0.9436415343816142,0.27756653992395436,-0.6491228070175438,-0.9345755965940199,-0.9223302184168565
-1.9289225173036717,0.12547528517110265,-1.350877192982456,-2.0400436649826044,-2.0331037518114194
0.5342799400014723,0.5057034220532319,0.4035087719298246,0.5537122233865724,0.536531036867804
-0.9682735589546656,0.2737642585551331,-0.6666666666666665,-0.9607823992839595,-0.9515182841460368
-0.820481411516357,0.2965779467680608,-0.5614035087719298,-0.8043916723762794,-0.7833298589586443
-2.5939871807760606,0.022813688212927754,-1.8245614035087716,-2.9011769801812584,-2.956144102378751
-0.32784092005532806,0.3726235741444867,-0.21052631578947353,-0.29632566582383124,-0.28091084964604396
-0.22931282176312268,0.38783269961977185,-0.14035087719298256,-0.1968748150289507,-0.17910168640610985
-0.7958493869433054,0.30038022813688214,-0.5438596491228068,-0.778519501609505,-0.758004233319085
-1.6826022715731574,0.16349809885931557,-1.175438596491228,-1.7505493556413534,-1.7619480328408437
-0.32784092005532806,0.3726235741444867,-0.21052631578947353,-0.29632566582383124,-0.28091084964604396
-0.6234252149319456,0.32699619771863114,-0.42105263157894735,-0.5988648080914364,-0.5760748876486937
1.002288406889449,0.5779467680608364,0.7368421052631576,0.9987399934927792,0.9979196589738001
-1.0668016572468715,0.2585551330798479,-0.7368421052631577,-1.066203983210737,-1.0796899285577486
-0.15541674804396818,0.3992395437262357,-0.08771929824561402,-0.12271352945287817,-0.10936510116177123
0.5835439891475749,0.5133079847908745,0.4385964912280701,0.6010450745406252,0.5834958357204678
0.46038386628231776,0.49429657794676807,0.35087719298245607,0.4824848016772179,0.45424895715848385
-0.15541674804396818,0.3992395437262357,-0.08771929824561402,-0.12271352945287817,-0.10936510116177123
-1.04216963267382,0.2623574144486692,-0.7192982456140349,-1.0397576709987846,-1.048747612726431
0.4357518417092664,0.49049429657794674,0.3333333333333333,0.4586804656834931,0.42660141122947615
0.017007423967391695,0.42585551330798477,0.03508771929824548,0.04897362749424283,0.058998939306142646
-0.5002650920666885,0.3460076045627376,-0.3333333333333333,-0.47201147002494553,-0.4542489571584842
-0.1061526988978655,0.4068441064638783,-0.052631578947368536,-0.0734696377361077,-0.05522908732975686
-0.2785768709092254,0.38022813688212925,-0.17543859649122803,-0.2465174875416523,-0.22777672762222823
1.4702968737774271,0.6501901140684411,1.0701754385964912,1.4342917886507847,1.4903351443303179
0.5589119645745235,0.5095057034220533,0.42105263157894735,0.5773936913082083,0.5613270940379924
2.110729512676764,0.7490494296577946,1.5263157894736838,2.017041139915011,2.013671405766343
0.7067041120128321,0.532319391634981,0.5263157894736841,0.7188591795333005,0.6927148969290061
0.06627147311349484,0.43346007604562736,0.07017543859649128,0.09769215159136789,0.09801306125907777
-0.6726892640780483,0.3193916349809886,-0.45614035087719285,-0.6499423203684928,-0.6287243565705408
-1.0914336818199228,0.25475285171102663,-0.7543859649122805,-1.0927124345031023,-1.1117020775386441
1.100816505181655,0.5931558935361216,0.8070175438596489,1.0911790022757186,1.0864560455350232
-0.2785768709092254,0.38022813688212925,-0.17543859649122803,-0.2465174875416523,-0.22777672762222823
0.5589119645745235,0.5095057034220533,0.42105263157894735,0.5773936913082083,0.5613270940379924
-1.8796584681575688,0.13307984790874525,-1.3157894736842102,-1.9812372567493752,-1.9858764248174547
-0.42636901834753393,0.3574144486692015,-0.2807017543859648,-0.3964532196944769,-0.384374765774373
-1.7564983452923115,0.1520912547528517,-1.2280701754385963,-1.836254869338187,-1.8379751573914644
-0.7465853377972028,0.3079847908745247,-0.5087719298245613,-0.7269339393777529,-0.6991080877832274
-1.5594421487079002,0.18250950570342203,-1.0877192982456139,-1.609643353046432,-1.6492369585066664
-1.2638578538312828,0.22813688212927757,-0.8771929824561402,-1.2800954015502448,-1.3100166880582473
1.5195609229235296,0.6577946768060836,1.1052631578947367,1.4796383635219568,1.525529316273139
0.46038386628231776,0.49429657794676807,0.35087719298245607,0.4824848016772179,0.45424895715848385
1.0761844806086036,0.5893536121673003,0.7894736842105262,1.0681078497656809,1.0663039018153317
-0.30320889548227675,0.376425855513308,-0.19298245614035078,-0.27140066483941144,-0.25619820084759365
0.3125917188440092,0.4714828897338403,0.2456140350877193,0.3391828011533242,0.3018547881702473
-0.9436415343816142,0.27756653992395436,-0.6491228070175438,-0.9345755965940199,-0.9223302184168565
0.6081760137206262,0.5171102661596958,0.45614035087719285,0.624666618392959,0.6074632209441388
0.3125917188440092,0.4714828897338403,0.2456140350877193,0.3391828011533242,0.3018547881702473
-0.13078472347091685,0.403041825095057,-0.07017543859649128,-0.09807215632482384,-0.07912030015842841
-2.002818591022826,0.11406844106463879,-1.4035087719298243,-2.1292054246505736,-2.0744446087255777
1.2239766280469127,0.6121673003802282,0.8947368421052633,1.2061569246826764,1.2049354338870706
-0.30320889548227675,0.376425855513308,-0.19298245614035078,-0.27140066483941144,-0.25619820084759365
1.1747125789008095,0.6045627376425855,0.8596491228070174,1.1602406152050881,1.1521748037349773
0.4357518417092664,0.49049429657794674,0.3333333333333333,0.4586804656834931,0.42660141122947615
0.017007423967391695,0.42585551330798477,0.03508771929824548,0.04897362749424283,0.058998939306142646
0.9776563823163978,0.5741444866920152,0.7192982456140349,0.9755652840314659,0.9734487290930867
0.6328080382936776,0.5209125475285171,0.4736842105263156,0.6482585645085955,0.63178476896318
-0.5741611657858424,0.3346007604562738,-0.38596491228070157,-0.5479817272532039,-0.526416867571128
-0.7712173623702542,0.3041825095057034,-0.5263157894736841,-0.7527004899753238,-0.7298768476296303
-0.0815206743248137,0.41064638783269963,-0.03508771929824548,-0.04890558110488271,-0.037645951375149304
0.7806001857319866,0.5437262357414449,0.5789473684210527,0.78920177840693,0.7630300992592182
0.4357518417092664,0.49049429657794674,0.3333333333333333,0.4586804656834931,0.42660141122947615
-0.5002650920666885,0.3460076045627376,-0.3333333333333333,-0.47201147002494553,-0.4542489571584842
0.16479957140570067,0.44866920152091255,0.14035087719298256,0.1947009949419547,0.18292756400592136
-1.436282025842643,0.2015209125475285,-0.9999999999999999,-1.470946397539104,-1.5135889315270525
-0.32784092005532806,0.3726235741444867,-0.21052631578947353,-0.29632566582383124,-0.28091084964604396
0.017007423967391695,0.42585551330798477,0.03508771929824548,0.04897362749424283,0.058998939306142646
-0.42636901834753393,0.3574144486692015,-0.2807017543859648,-0.3964532196944769,-0.384374765774373
-0.22931282176312268,0.38783269961977185,-0.14035087719298256,-0.1968748150289507,-0.17910168640610985
0.189431595978752,0.4524714828897338,0.15789473684210528,0.2188659352575816,0.20337896614335013
1.002288406889449,0.5779467680608364,0.7368421052631576,0.9987399934927792,0.9979196589738001
-0.3771049692014312,0.36501901140684406,-0.2456140350877193,-0.34630298239834595,-0.3321980187039972
1.0515524560355523,0.5855513307984791,0.7719298245614035,1.0450110877747936,1.048747612726431
1.3717687754852208,0.6349809885931559,0.9999999999999997,1.3433219771698226,1.3978365289711037
-0.9436415343816142,0.27756653992395436,-0.6491228070175438,-0.9345755965940199,-0.9223302184168565
-0.9929055835277172,0.26996197718631176,-0.6842105263157894,-0.9870477710514457,-0.9795114633875127
1.2486086526199636,0.6159695817490494,0.9122807017543857,1.2290781691755348,1.2393518756048543
-0.0815206743248137,0.41064638783269963,-0.03508771929824548,-0.04890558110488271,-0.037645951375149304
0.09090349768654618,0.43726235741444863,0.08771929824561402,0.12199738079176535,0.11946760342846592
1.3964008000582726,0.6387832699619772,1.0175438596491226,1.3660993935891999,1.4181185506224878
-0.03225662517871101,0.4182509505703422,0.0,0.00010868051867927605,0.005018295886876199
0.9776563823163978,0.5741444866920152,0.7192982456140349,0.9755652840314659,0.9734487290930867
2.061465463530661,0.7414448669201521,1.4912280701754383,1.9727112129173172,1.9595359838375317
-0.05688864975176235,0.4144486692015209,-0.01754385964912274,-0.02437960110685999,-0.01881964145130391
1.2486086526199636,0.6159695817490494,0.9122807017543857,1.2290781691755348,1.2393518756048543
